Order Date,Ship Date,Ship Mode,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
06-11-2017,10-11-2017,Standard Class,Carol Darley,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1906,318.96,9,0,149.9112
26-12-2015,30-12-2015,Second Class,David Flashing,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1906,212.64,6,0,99.9408
23-11-2014,28-11-2014,Standard Class,Sally Matthias,Consumer,United States,Scottsdale,Arizona,West,Office Supplies,Envelopes,Staple envelope,23.472,3,0.2,8.802
01-08-2016,05-08-2016,Second Class,Susan Gilcrest,Corporate,United States,Amarillo,Texas,Central,Office Supplies,Paper,Easy-staple paper,19.648,2,0.2,6.6312
21-09-2014,24-09-2014,First Class,Larry Hughes,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",6.57,3,0.7,-5.037
04-09-2017,08-09-2017,Standard Class,Eva Jacobs,Consumer,United States,Santa Ana,California,West,Office Supplies,Storage,"24 Capacity Maxi Data Binder Racks, Pearl",421.1,2,0,105.275
19-06-2017,21-06-2017,Second Class,Katharine Harms,Corporate,United States,Newark,Ohio,East,Furniture,Chairs,Global Ergonomic Managers Chair,760.116,6,0.3,-43.4352
19-06-2017,21-06-2017,Second Class,Katharine Harms,Corporate,United States,Newark,Ohio,East,Furniture,Furnishings,Contemporary Wood/Metal Frame,38.784,3,0.2,7.272
19-06-2017,21-06-2017,Second Class,Katharine Harms,Corporate,United States,Newark,Ohio,East,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",122.328,9,0.2,1.5291
19-04-2016,26-04-2016,Standard Class,Kunst Miller,Consumer,United States,New York City,New York,East,Technology,Phones,Gear Head AU3700S Headset,25.98,2,0,0.7794
19-04-2016,26-04-2016,Standard Class,Kunst Miller,Consumer,United States,New York City,New York,East,Office Supplies,Art,BIC Brite Liner Grip Highlighters,3.28,2,0,1.476
19-04-2016,26-04-2016,Standard Class,Kunst Miller,Consumer,United States,New York City,New York,East,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,459.88,4,0,13.7964
19-04-2016,26-04-2016,Standard Class,Kunst Miller,Consumer,United States,New York City,New York,East,Office Supplies,Supplies,Acme Kleen Earth Office Shears,7.76,2,0,2.2504
19-04-2016,26-04-2016,Standard Class,Kunst Miller,Consumer,United States,New York City,New York,East,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,71.96,2,0,17.99
19-04-2016,26-04-2016,Standard Class,Kunst Miller,Consumer,United States,New York City,New York,East,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0,15.372
19-04-2016,26-04-2016,Standard Class,Kunst Miller,Consumer,United States,New York City,New York,East,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9.28,2,0.2,3.248
05-05-2016,06-05-2016,First Class,Lindsay Williams,Corporate,United States,Henderson,Nevada,West,Furniture,Tables,Global Adaptabilities Conference Tables,1685.88,6,0,320.3172
05-05-2016,06-05-2016,First Class,Lindsay Williams,Corporate,United States,Henderson,Nevada,West,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,2,0.2,2.0048
18-10-2014,23-10-2014,Second Class,Ivan Gibson,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 1925,61.96,2,0,27.882
18-10-2014,23-10-2014,Second Class,Ivan Gibson,Consumer,United States,Seattle,Washington,West,Office Supplies,Binders,Computer Printout Index Tabs,1.344,1,0.2,0.4704
13-02-2017,17-02-2017,Standard Class,Jennifer Patt,Corporate,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1903,17.94,3,0,8.7906
17-11-2017,24-11-2017,Standard Class,Greg Guthrie,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",13.904,2,0.2,4.5188
20-01-2014,26-01-2014,Standard Class,Muhammed MacIntyre,Corporate,United States,Smyrna,Tennessee,South,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,67.194,1,0.7,-51.5154
01-12-2017,08-12-2017,Standard Class,Sean O'Donnell,Consumer,United States,Seattle,Washington,West,Office Supplies,Paper,Xerox 1947,41.86,7,0,18.837
01-12-2017,08-12-2017,Standard Class,Sean O'Donnell,Consumer,United States,Seattle,Washington,West,Furniture,Bookcases,"Hon Metal Bookcases, Putty",141.96,2,0,41.1684
09-08-2015,16-08-2015,Standard Class,Monica Federle,Corporate,United States,New York City,New York,East,Furniture,Furnishings,OIC Stacking Trays,10.02,3,0,4.4088
09-08-2015,16-08-2015,Standard Class,Monica Federle,Corporate,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1885,144.12,3,0,69.1776
27-09-2016,29-09-2016,Second Class,James Galang,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Paper,Xerox 1965,17.94,3,0,8.7906
27-09-2016,29-09-2016,Second Class,James Galang,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,0,4.5837
14-11-2016,20-11-2016,Standard Class,Justin MacKendrick,Consumer,United States,Newark,Delaware,East,Office Supplies,Paper,Tops Wirebound Message Log Books,16.45,5,0,7.567
14-11-2016,20-11-2016,Standard Class,Justin MacKendrick,Consumer,United States,Newark,Delaware,East,Furniture,Furnishings,Stacking Trays by OIC,19.92,4,0,6.5736
16-04-2016,22-04-2016,Standard Class,Pete Kriz,Consumer,United States,Nashville,Tennessee,South,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,35.168,4,0.2,8.3524
16-04-2016,22-04-2016,Standard Class,Pete Kriz,Consumer,United States,Nashville,Tennessee,South,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,123.088,7,0.2,40.0036
26-11-2017,01-12-2017,Standard Class,Tonja Turnell,Home Office,United States,Richmond,Indiana,Central,Furniture,Tables,KI Adjustable-Height Table,257.94,3,0,67.0644
26-11-2017,01-12-2017,Standard Class,Tonja Turnell,Home Office,United States,Richmond,Indiana,Central,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,4,0,545.1884
26-11-2017,01-12-2017,Standard Class,Tonja Turnell,Home Office,United States,Richmond,Indiana,Central,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0,9.8856
26-11-2017,01-12-2017,Standard Class,Tonja Turnell,Home Office,United States,Richmond,Indiana,Central,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,89.98,2,0,43.1904
26-11-2017,01-12-2017,Standard Class,Tonja Turnell,Home Office,United States,Richmond,Indiana,Central,Furniture,Chairs,SAFCO Arco Folding Chair,828.6,3,0,240.294
20-11-2015,27-11-2015,Standard Class,Sung Shariari,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5,0.7,-5.784
20-11-2015,27-11-2015,Standard Class,Sung Shariari,Consumer,United States,Miami,Florida,South,Office Supplies,Storage,Crate-A-Files,17.44,2,0.2,1.308
20-11-2015,27-11-2015,Standard Class,Sung Shariari,Consumer,United States,Miami,Florida,South,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,62.88,4,0.7,-50.304
20-11-2015,27-11-2015,Standard Class,Sung Shariari,Consumer,United States,Miami,Florida,South,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,290.352,3,0.2,-36.294
07-09-2017,07-09-2017,Same Day,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,Central,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,4,0,46.5432
07-09-2017,07-09-2017,Same Day,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,Central,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",135.3,5,0,37.884
24-11-2014,29-11-2014,Standard Class,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,South,Furniture,Furnishings,"Executive Impressions 14""",111.15,5,0,48.906
11-03-2017,16-03-2017,Standard Class,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,East,Technology,Phones,Nortel Meridian M5316 Digital phone,776.85,5,0.4,-181.265
11-03-2017,16-03-2017,Standard Class,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",12.294,1,0.7,-8.6058
11-03-2017,16-03-2017,Standard Class,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,East,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-46.4292
11-03-2017,16-03-2017,Standard Class,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Desktop 3-Pocket Hot File,43.28,1,0.2,3.246
12-06-2016,17-06-2016,Standard Class,Christy Brittain,Consumer,United States,Long Beach,New York,East,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",92.94,3,0,41.823
12-06-2016,17-06-2016,Standard Class,Christy Brittain,Consumer,United States,Long Beach,New York,East,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52.56,3,0,18.396
26-06-2015,30-06-2015,Standard Class,Valerie Dominguez,Consumer,United States,Houston,Texas,Central,Technology,Phones,Polycom SoundStation2 EX Conference phone,971.88,3,0.2,109.3365
22-12-2017,26-12-2017,Standard Class,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,South,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",141.96,2,0,35.49
22-12-2017,25-12-2017,Second Class,Alex Grayson,Consumer,United States,Mesa,Arizona,West,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",182.55,2,0.5,-135.087
09-10-2014,15-10-2014,Standard Class,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,South,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,31.0688
10-12-2015,15-12-2015,Standard Class,Julia West,Consumer,United States,Chicago,Illinois,Central,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,53.088,7,0.8,-108.8304
25-12-2015,27-12-2015,Second Class,Lena Hernandez,Consumer,United States,Columbus,Georgia,South,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,275.88,6,0,46.8996
25-12-2015,27-12-2015,Second Class,Lena Hernandez,Consumer,United States,Columbus,Georgia,South,Office Supplies,Binders,Tuf-Vin Binders,157.9,5,0,74.213
29-04-2017,04-05-2017,Standard Class,Kean Thornton,Consumer,United States,Orange,New Jersey,East,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4.91,1,0,2.4059
28-03-2016,31-03-2016,Second Class,Chris Cortes,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,Rogers Deluxe File Chest,87.92,4,0,0.8792
28-03-2016,31-03-2016,Second Class,Chris Cortes,Consumer,United States,Los Angeles,California,West,Office Supplies,Paper,Xerox 1983,5.98,1,0,2.9302
13-05-2015,18-05-2015,Second Class,Ben Ferrer,Home Office,United States,Chicago,Illinois,Central,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,2,0.2,16.6788
13-05-2015,18-05-2015,Second Class,Ben Ferrer,Home Office,United States,Chicago,Illinois,Central,Office Supplies,Fasteners,Advantus Plastic Paper Clips,16,4,0.2,5.6
04-07-2014,09-07-2014,Standard Class,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,South,Office Supplies,Paper,Southworth Structures Collection,21.84,3,0,10.92
04-07-2014,09-07-2014,Standard Class,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,South,Office Supplies,Binders,Zipper Ring Binder Pockets,15.6,5,0,7.644
22-04-2014,24-04-2014,Second Class,Aaron Hawkins,Corporate,United States,Troy,New York,East,Office Supplies,Envelopes,Staple envelope,247.84,8,0,121.4416
22-04-2014,24-04-2014,Second Class,Aaron Hawkins,Corporate,United States,Troy,New York,East,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",9.912,3,0.2,3.3453
19-09-2016,22-09-2016,First Class,Clytie Kelty,Consumer,United States,Providence,Rhode Island,East,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0,17.38
22-07-2014,24-07-2014,Second Class,Naresj Patel,Consumer,United States,San Francisco,California,West,Office Supplies,Art,Newell 32,11.52,4,0,3.2256
22-07-2014,24-07-2014,Second Class,Naresj Patel,Consumer,United States,San Francisco,California,West,Furniture,Chairs,Global Comet Stacking Armless Chair,717.72,3,0.2,71.772
22-07-2014,24-07-2014,Second Class,Naresj Patel,Consumer,United States,San Francisco,California,West,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,236.5,10,0,68.585
22-07-2014,24-07-2014,Second Class,Naresj Patel,Consumer,United States,San Francisco,California,West,Furniture,Tables,Safco Drafting Table,170.352,3,0.2,19.1646
08-10-2017,14-10-2017,Standard Class,Gary McGarr,Consumer,United States,New York City,New York,East,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,145.764,2,0.1,3.2392
25-04-2017,27-04-2017,Second Class,Speros Goranitis,Consumer,United States,San Francisco,California,West,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,107.97,3,0,22.6737
26-03-2017,30-03-2017,Standard Class,Heather Kirkland,Corporate,United States,Houston,Texas,Central,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,143.96,5,0.2,1.7995
26-03-2017,30-03-2017,Standard Class,Heather Kirkland,Corporate,United States,Houston,Texas,Central,Technology,Copiers,Canon PC1080F Personal Copier,2399.96,5,0.2,569.9905
26-03-2017,30-03-2017,Standard Class,Heather Kirkland,Corporate,United States,Houston,Texas,Central,Office Supplies,Paper,Xerox 1951,74.352,3,0.2,23.235
26-03-2017,30-03-2017,Standard Class,Heather Kirkland,Corporate,United States,Houston,Texas,Central,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,8,0.8,-226.6368
26-03-2017,30-03-2017,Standard Class,Heather Kirkland,Corporate,United States,Houston,Texas,Central,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",32.232,3,0.2,2.4174
04-05-2017,10-05-2017,Standard Class,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",2.202,2,0.7,-1.5414
04-05-2017,10-05-2017,Standard Class,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",9.396,3,0.7,-7.5168
14-11-2016,18-11-2016,Standard Class,Ryan Crowe,Consumer,United States,Baltimore,Maryland,East,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",89.97,3,0,25.1916
06-01-2014,07-01-2014,First Class,Jack O'Briant,Corporate,United States,Athens,Georgia,South,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",12.78,3,0,5.2398
27-12-2016,30-12-2016,Second Class,Mitch Webber,Consumer,United States,Lancaster,Ohio,East,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,40,2,0.2,0.5
30-04-2017,04-05-2017,Standard Class,Nick Zandusky,Home Office,United States,Los Angeles,California,West,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,23.24,5,0.2,7.553
21-04-2017,23-04-2017,First Class,Janet Martin,Consumer,United States,Baltimore,Maryland,East,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray",908.82,9,0,227.205
17-08-2017,24-08-2017,Standard Class,Emily Ducich,Home Office,United States,Houston,Texas,Central,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,5.552,2,0.2,-1.041
17-08-2017,24-08-2017,Standard Class,Emily Ducich,Home Office,United States,Houston,Texas,Central,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016,3,0.2,1.002
17-08-2017,24-08-2017,Standard Class,Emily Ducich,Home Office,United States,Houston,Texas,Central,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,74.592,4,0.3,-2.1312
17-08-2017,24-08-2017,Standard Class,Emily Ducich,Home Office,United States,Houston,Texas,Central,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,16.784,2,0.6,-22.2388
17-08-2017,24-08-2017,Standard Class,Emily Ducich,Home Office,United States,Houston,Texas,Central,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,38.864,4,0.8,-99.1032
12-11-2016,15-11-2016,First Class,Dianna Wilson,Home Office,United States,San Diego,California,West,Technology,Phones,Panasonic KX TS3282W Corded phone,203.976,3,0.2,25.497
12-11-2016,15-11-2016,First Class,Dianna Wilson,Home Office,United States,San Diego,California,West,Furniture,Tables,Global Adaptabilities Conference Tables,674.352,3,0.2,-8.4294
01-10-2016,06-10-2016,Second Class,Jamie Kunitz,Consumer,United States,Hialeah,Florida,South,Office Supplies,Binders,Avery Non-Stick Binders,5.388,4,0.7,-4.49
01-10-2016,06-10-2016,Second Class,Jamie Kunitz,Consumer,United States,Hialeah,Florida,South,Office Supplies,Art,Staples in misc. colors,30.976,8,0.2,5.0336
12-02-2016,14-02-2016,First Class,John Stevenson,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Storage,Tennsco Double-Tier Lockers,1350.12,6,0,175.5156
12-02-2016,14-02-2016,First Class,John Stevenson,Consumer,United States,Atlanta,Georgia,South,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0,7.4824
13-11-2016,17-11-2016,Standard Class,Philisse Overcash,Home Office,United States,Seattle,Washington,West,Furniture,Furnishings,DAX Solid Wood Frames,19.54,2,0,7.2298
26-04-2014,30-04-2014,Standard Class,Marc Harrigan,Home Office,United States,Los Angeles,California,West,Office Supplies,Art,Newell 347,21.4,5,0,6.206
26-04-2014,30-04-2014,Standard Class,Marc Harrigan,Home Office,United States,Los Angeles,California,West,Office Supplies,Labels,Avery 495,12.6,2,0,5.796
11-08-2015,15-08-2015,Standard Class,Philisse Overcash,Home Office,United States,New York City,New York,East,Office Supplies,Art,Newell 330,11.96,2,0,3.1096
11-08-2015,15-08-2015,Standard Class,Philisse Overcash,Home Office,United States,New York City,New York,East,Technology,Phones,AT&T 841000 Phone,138,2,0,34.5
27-11-2016,03-12-2016,Standard Class,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,South,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,116.76,1,0.2,14.595
27-11-2016,03-12-2016,Standard Class,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,South,Furniture,Tables,KI Adjustable-Height Table,331.023,7,0.45,-114.3534
28-10-2016,28-10-2016,Same Day,Victoria Brennan,Corporate,United States,Rochester,New York,East,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,5,0,75.68
29-12-2014,02-01-2015,Standard Class,Michael Granlund,Home Office,United States,Saint Charles,Illinois,Central,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",8.736,3,0.6,-4.8048
10-09-2015,17-09-2015,Standard Class,Bobby Odegard,Consumer,United States,New York City,New York,East,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,6.08,2,0,2.0672
02-10-2017,06-10-2017,Standard Class,Chad McGuire,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Dax Clear Box Frame,17.46,2,0,5.9364
02-10-2017,06-10-2017,Standard Class,Chad McGuire,Consumer,United States,San Francisco,California,West,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,369.16,11,0.2,32.3015
11-09-2016,13-09-2016,First Class,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.2,0.91
11-09-2016,13-09-2016,First Class,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Paper,Xerox 1976,20.736,4,0.2,7.2576
11-09-2016,13-09-2016,First Class,Linda Cazamias,Corporate,United States,Phoenix,Arizona,West,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),9.568,2,0.2,2.99
02-06-2016,06-06-2016,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30.18,3,0,13.8828
02-06-2016,06-06-2016,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51.648,12,0.2,18.7224
02-06-2016,06-06-2016,Standard Class,Edward Hooks,Corporate,United States,Seattle,Washington,West,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312
15-10-2017,19-10-2017,Standard Class,Marc Crier,Consumer,United States,Camarillo,California,West,Office Supplies,Labels,Avery 478,14.73,3,0,7.2177
27-09-2015,30-09-2015,Second Class,Helen Wasserman,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Art,Newell 321,16.4,5,0,4.756
27-09-2015,30-09-2015,Second Class,Helen Wasserman,Corporate,United States,Detroit,Michigan,Central,Office Supplies,Paper,Xerox 1996,25.92,4,0,12.4416
03-05-2015,06-05-2015,First Class,Lena Cacioppo,Consumer,United States,San Francisco,California,West,Office Supplies,Art,Newell 317,8.82,3,0,2.5578
03-05-2015,06-05-2015,First Class,Lena Cacioppo,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,Ibico Recycled Linen-Style Covers,62.496,2,0.2,21.8736
03-05-2015,06-05-2015,First Class,Lena Cacioppo,Consumer,United States,San Francisco,California,West,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,4,0,122.3856
03-05-2015,06-05-2015,First Class,Lena Cacioppo,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,GBC Linen Binding Covers,49.568,2,0.2,17.3488
09-01-2017,13-01-2017,Standard Class,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,East,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,274.491,3,0.7,-228.7425
27-01-2017,31-01-2017,Standard Class,Toby Gnade,Consumer,United States,New York City,New York,East,Technology,Phones,Jensen SMPS-640 - speaker phone,137.94,3,0,35.8644
02-09-2017,06-09-2017,Standard Class,Mick Crebagga,Consumer,United States,Chicago,Illinois,Central,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,40.68,3,0.2,-7.119
14-07-2016,18-07-2016,Standard Class,Raymond Buch,Consumer,United States,San Francisco,California,West,Technology,Phones,Panasonic Kx-TS550,110.376,3,0.2,12.4173
14-07-2016,18-07-2016,Standard Class,Raymond Buch,Consumer,United States,San Francisco,California,West,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,151.62,7,0,50.0346
14-07-2016,18-07-2016,Standard Class,Raymond Buch,Consumer,United States,San Francisco,California,West,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,30.8,4,0,10.164
24-02-2017,28-02-2017,Standard Class,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 1988,123.92,5,0.2,38.725
24-02-2017,28-02-2017,Standard Class,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1319.8,5,0.2,214.4675
20-07-2014,22-07-2014,First Class,Roger Demir,Consumer,United States,San Francisco,California,West,Office Supplies,Binders,Clear Mylar Reinforcing Strips,89.712,6,0.2,30.2778
20-07-2014,22-07-2014,First Class,Roger Demir,Consumer,United States,San Francisco,California,West,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",22.83,3,0,10.7301
13-03-2017,15-03-2017,First Class,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Binders,GBC VeloBind Cover Sets,30.88,2,0,15.44
13-03-2017,15-03-2017,First Class,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Appliances,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,465.16,2,0,120.9416
13-03-2017,15-03-2017,First Class,Shahid Collister,Consumer,United States,Fairfield,Connecticut,East,Office Supplies,Paper,Strathmore Photo Mount Cards,27.12,4,0,12.4752
08-03-2016,12-03-2016,Standard Class,Giulietta Baptist,Consumer,United States,New York City,New York,East,Furniture,Furnishings,Coloredge Poster Frame,113.6,8,0,44.304
08-03-2016,12-03-2016,Standard Class,Giulietta Baptist,Consumer,United States,New York City,New York,East,Office Supplies,Paper,Xerox 1993,12.96,2,0,6.3504
08-03-2016,12-03-2016,Standard Class,Giulietta Baptist,Consumer,United States,New York City,New York,East,Office Supplies,Binders,Satellite Sectional Post Binders,69.456,2,0.2,22.5732
07-12-2014,10-12-2014,First Class,Frank Preis,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,Newell 32,8.64,3,0,2.4192
10-07-2016,10-07-2016,Same Day,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,East,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.991,3,0.7,-319.1916
24-12-2016,30-12-2016,Standard Class,Sean Christensen,Consumer,United States,San Jose,California,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",43.96,7,0,18.4632
24-12-2016,30-12-2016,Standard Class,Sean Christensen,Consumer,United States,San Jose,California,West,Office Supplies,Envelopes,Staple envelope,39.76,7,0,18.6872
23-04-2017,25-04-2017,Second Class,Jay Fein,Consumer,United States,Pasadena,California,West,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",66.36,7,0,26.544
23-04-2017,25-04-2017,Second Class,Jay Fein,Consumer,United States,Pasadena,California,West,Office Supplies,Binders,GBC Durable Plastic Covers,92.88,6,0.2,30.186
23-04-2017,25-04-2017,Second Class,Jay Fein,Consumer,United States,Pasadena,California,West,Furniture,Furnishings,Eldon 500 Class Desk Accessories,24.14,2,0,7.9662
17-08-2017,22-08-2017,Second Class,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,East,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,4416.174,9,0.3,-630.882
22-05-2017,25-05-2017,First Class,Rob Lucas,Consumer,United States,Los Angeles,California,West,Office Supplies,Art,SANFORD Major Accent Highlighters,49.56,7,0,18.8328
09-02-2017,13-02-2017,Standard Class,Sarah Bern,Consumer,United States,Los Angeles,California,West,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,354.9,5,0,17.745
03-03-2014,08-03-2014,Standard Class,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,Office Supplies,Labels,Avery 495,15.12,3,0.2,4.914
03-03-2014,08-03-2014,Standard Class,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,302.45,5,0.5,-199.617
03-03-2014,08-03-2014,Standard Class,Jill Stevenson,Corporate,United States,Columbus,Ohio,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,44.672,8,0.2,-10.0512
04-06-2015,09-06-2015,Second Class,Becky Pak,Consumer,United States,Los Angeles,California,West,Technology,Accessories,Logitech Wireless Anywhere Mouse MX for PC and Mac,119.98,2,0,35.994
04-06-2015,09-06-2015,Second Class,Becky Pak,Consumer,United States,Los Angeles,California,West,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,989.97,3,0,395.988
